signature_id,Sub_Status,status_message_id,signature
,0xC0030059,RPC_NT_INVALID_ES_ACTION,"Invalid operation on the encoding/decoding handle"
,0xC003005A,RPC_NT_WRONG_ES_VERSION,"Incompatible version of the serializing package"
,0xC003005B,RPC_NT_WRONG_STUB_VERSION,"Incompatible version of the RPC stub"
,0xC003005C,RPC_NT_INVALID_PIPE_OBJECT,"The RPC pipe object is invalid or corrupted"
,0xC003005D,RPC_NT_INVALID_PIPE_OPERATION,"An invalid operation was attempted on an RPC pipe object"
,0xC003005E,RPC_NT_WRONG_PIPE_VERSION,"Unsupported RPC pipe version"
,0xC003005F,RPC_NT_PIPE_CLOSED,"The RPC pipe object has already been closed"
,0xC0030060,RPC_NT_PIPE_DISCIPLINE_ERROR,"The RPC call completed before all pipes were processed"
,0xC0030061,RPC_NT_PIPE_EMPTY,"No more data is available from the RPC pipe"
,0xC0020062,RPC_NT_INVALID_ASYNC_HANDLE,"Invalid asynchronous remote procedure call handle"
,0xC0020063,RPC_NT_INVALID_ASYNC_CALL,"Invalid asynchronous RPC call handle for this operation"
,0xC0020064,RPC_NT_PROXY_ACCESS_DENIED,"Access to the HTTP proxy is denied"
,0xC0020065,RPC_NT_COOKIE_AUTH_FAILED,"HTTP proxy server rejected the connection because the cookie authentication failed"
,0x400200AF,RPC_NT_SEND_INCOMPLETE,"Some data remains to be sent in the request buffer"
,0xC0140001,STATUS_ACPI_INVALID_OPCODE,"An attempt was made to run an invalid AML opcode"
,0xC0140002,STATUS_ACPI_STACK_OVERFLOW,"The AML Interpreter Stack has overflowed"
,0xC0140003,STATUS_ACPI_ASSERT_FAILED,"An inconsistent state has occurred"
,0xC0140004,STATUS_ACPI_INVALID_INDEX,"An attempt was made to access an array outside of its bounds"
,0xC0140005,STATUS_ACPI_INVALID_ARGUMENT,"A required argument was not specified"
,0xC0140006,STATUS_ACPI_FATAL,"A fatal error has occurred"
,0xC0140007,STATUS_ACPI_INVALID_SUPERNAME,"An invalid SuperName was specified"
,0xC0140008,STATUS_ACPI_INVALID_ARGTYPE,"An argument with an incorrect type was specified"
,0xC0140009,STATUS_ACPI_INVALID_OBJTYPE,"An object with an incorrect type was specified"
,0xC014000A,STATUS_ACPI_INVALID_TARGETTYPE,"A target with an incorrect type was specified"
,0xC014000B,STATUS_ACPI_INCORRECT_ARGUMENT_COUNT,"An incorrect number of arguments were specified"
,0xC014000C,STATUS_ACPI_ADDRESS_NOT_MAPPED,"An address failed to translate"
,0xC014000D,STATUS_ACPI_INVALID_EVENTTYPE,"An incorrect event type was specified"
,0xC014000E,STATUS_ACPI_HANDLER_COLLISION,"A handler for the target already exists"
,0xC014000F,STATUS_ACPI_INVALID_DATA,"Invalid data for the target was specified"
,0xC0140010,STATUS_ACPI_INVALID_REGION,"An invalid region for the target was specified"
,0xC0140011,STATUS_ACPI_INVALID_ACCESS_SIZE,"An attempt was made to access a field outside of the defined range"
,0xC0140012,STATUS_ACPI_ACQUIRE_GLOBAL_LOCK,"The Global system lock could not be acquired"
,0xC0140013,STATUS_ACPI_ALREADY_INITIALIZED,"An attempt was made to reinitialize the ACPI subsystem"
,0xC0140014,STATUS_ACPI_NOT_INITIALIZED,"The ACPI subsystem has not been initialized"
,0xC0140015,STATUS_ACPI_INVALID_MUTEX_LEVEL,"An incorrect mutex was specified"
,0xC0140016,STATUS_ACPI_MUTEX_NOT_OWNED,"The mutex is not currently owned"
,0xC0140017,STATUS_ACPI_MUTEX_NOT_OWNER,"An attempt was made to access the mutex by a process that was not the owner"
,0xC0140018,STATUS_ACPI_RS_ACCESS,"An error occurred during an access to Region Space"
,0xC0140019,STATUS_ACPI_INVALID_TABLE,"An attempt was made to use an incorrect table"
,0xC0140020,STATUS_ACPI_REG_HANDLER_FAILED,"The registration of an ACPI event failed"
,0xC0140021,STATUS_ACPI_POWER_REQUEST_FAILED,"An ACPI Power Object failed to transition state"
,0xC00A0001,STATUS_CTX_WINSTATION_NAME_INVALID,"Session name %1 is invalid"
,0xC00A0002,STATUS_CTX_INVALID_PD,"The protocol driver %1 is invalid"
,0xC00A0003,STATUS_CTX_PD_NOT_FOUND,"The protocol driver %1 was not found in the system path"
,0x400A0004,STATUS_CTX_CDM_CONNECT,"The Client Drive Mapping Service Has Connected on Terminal Connection"
,0x400A0005,STATUS_CTX_CDM_DISCONNECT,"The Client Drive Mapping Service Has Disconnected on Terminal Connection"
,0xC00A0006,STATUS_CTX_CLOSE_PENDING,"A close operation is pending on the Terminal Connection"
,0xC00A0007,STATUS_CTX_NO_OUTBUF,"There are no free output buffers available"
,0xC00A0008,STATUS_CTX_MODEM_INF_NOT_FOUND,"The MODEM.INF file was not found"
,0xC00A0009,STATUS_CTX_INVALID_MODEMNAME,"The modem (%1) was not found in MODEM.INF"
,0xC00A000A,STATUS_CTX_RESPONSE_ERROR,"The modem did not accept the command sent to it. Verify the configured modem name matches the attached modem"
,0xC00A000B,STATUS_CTX_MODEM_RESPONSE_TIMEOUT,"The modem did not respond to the command sent to it. Verify the modem is properly cabled and powered on"
,0xC00A000C,STATUS_CTX_MODEM_RESPONSE_NO_CARRIER,"Carrier detect has failed or carrier has been dropped due to disconnect"
,0xC00A000D,STATUS_CTX_MODEM_RESPONSE_NO_DIALTONE,"Dial tone not detected within required time.Verify phone cable is properly attached and functional"
,0xC00A000E,STATUS_CTX_MODEM_RESPONSE_BUSY,"Busy signal detected at remote site on callback"
,0xC00A000F,STATUS_CTX_MODEM_RESPONSE_VOICE,"Voice detected at remote site on callback"
,0xC00A0010,STATUS_CTX_TD_ERROR,"Transport driver error"
,0xC00A0012,STATUS_CTX_LICENSE_CLIENT_INVALID,"The client you are using is not licensed to use this system. Your logon request is denied"
,0xC00A0013,STATUS_CTX_LICENSE_NOT_AVAILABLE,"The system has reached its licensed logon limit. Please try again later"
,0xC00A0014,STATUS_CTX_LICENSE_EXPIRED,"The system license has expired. Your logon request is denied"
,0xC00A0015,STATUS_CTX_WINSTATION_NOT_FOUND,"The specified session cannot be found"
,0xC00A0016,STATUS_CTX_WINSTATION_NAME_COLLISION,"The specified session name is already in use"
,0xC00A0017,STATUS_CTX_WINSTATION_BUSY,"The task you are trying to do can't be completed because Remote Desktop Services is currently busy. Please try again in a few minutes. Other users should still be able to log on"
,0xC00A0018,STATUS_CTX_BAD_VIDEO_MODE,"An attempt has been made to connect to a session whose video mode is not supported by the current client"
,0xC00A0022,STATUS_CTX_GRAPHICS_INVALID,"The application attempted to enable DOS graphics mode. DOS graphics mode is not supported"
,0xC00A0024,STATUS_CTX_NOT_CONSOLE,"The requested operation can be performed only on the system console. This is most often the result of a driver or system DLL requiring direct console access"
,0xC00A0026,STATUS_CTX_CLIENT_QUERY_TIMEOUT,"The client failed to respond to the server connect message"
,0xC00A0027,STATUS_CTX_CONSOLE_DISCONNECT,"Disconnecting the console session is not supported"
,0xC00A0028,STATUS_CTX_CONSOLE_CONNECT,"Reconnecting a disconnected session to the console is not supported"
,0xC00A002A,STATUS_CTX_SHADOW_DENIED,"The request to control another session remotely was denied"
,0xC00A002B,STATUS_CTX_WINSTATION_ACCESS_DENIED,"A process has requested access to a session, but has not been granted those access rights"
,0xC00A002E,STATUS_CTX_INVALID_WD,"The Terminal Connection driver %1 is invalid"
,0xC00A002F,STATUS_CTX_WD_NOT_FOUND,"The Terminal Connection driver %1 was not found in the system path"
,0xC00A0030,STATUS_CTX_SHADOW_INVALID,"The requested session cannot be controlled remotely. You cannot control your own session, a session that is trying to control your session, a session that has no user logged on, nor control other sessions from the console"
,0xC00A0031,STATUS_CTX_SHADOW_DISABLED,"The requested session is not configured to allow remote control"
,0xC00A0032,STATUS_RDP_PROTOCOL_ERROR,"The RDP protocol component %2 detected an error in the protocol stream and has disconnected the client"
,0xC00A0033,STATUS_CTX_CLIENT_LICENSE_NOT_SET,"Your request to connect to this Terminal server has been rejected. Your Terminal Server Client license number has not been entered for this copy of the Terminal Client. Please call your system administrator for help in entering a valid, unique license number for this Terminal Server Client. Click OK to continue"
,0xC00A0034,STATUS_CTX_CLIENT_LICENSE_IN_USE,"Your request to connect to this Terminal server has been rejected. Your Terminal Server Client license number is currently being used by another user. Please call your system administrator to obtain a new copy of the Terminal Server Client with a valid, unique license number. Click OK to continue"
,0xC00A0035,STATUS_CTX_SHADOW_ENDED_BY_MODE_CHANGE,"The remote control of the console was terminated because the display mode was changed. Changing the display mode in a remote control session is not supported"
,0xC00A0036,STATUS_CTX_SHADOW_NOT_RUNNING,"Remote control could not be terminated because the specified session is not currently being remotely controlled"
,0xC00A0037,STATUS_CTX_LOGON_DISABLED,"Your interactive logon privilege has been disabled. Please contact your system administrator"
,0xC00A0038,STATUS_CTX_SECURITY_LAYER_ERROR,"The Terminal Server security layer detected an error in the protocol stream and has disconnected the client. Client IP: %2"
,0xC00A0039,STATUS_TS_INCOMPATIBLE_SESSIONS,"The target session is incompatible with the current session"
,0xC00A003A,STATUS_TS_VIDEO_SUBSYSTEM_ERROR,"Windows can't connect to your session because a problem occurred in the Windows video subsystem. Try connecting again later, or contact the server administrator for assistance"
,0xC0040035,STATUS_PNP_BAD_MPS_TABLE,"A device is missing in the system BIOS MPS table. This device will not be used. Please contact your system vendor for system BIOS update"
,0xC0040036,STATUS_PNP_TRANSLATION_FAILED,"A translator failed to translate resources"
,0xC0040037,STATUS_PNP_IRQ_TRANSLATION_FAILED,"A IRQ translator failed to translate resources"
,0xC0040038,STATUS_PNP_INVALID_ID,"Driver %2 returned invalid ID for a child device (%3)"
,0xC0040039,STATUS_IO_REISSUE_AS_CACHED,"Reissue the given operation as a cached IO operation"
,0xC00B0001,STATUS_MUI_FILE_NOT_FOUND,"The resource loader failed to find MUI file"
,0xC00B0002,STATUS_MUI_INVALID_FILE,"The resource loader failed to load MUI file because the file fail to pass validation"
,0xC00B0003,STATUS_MUI_INVALID_RC_CONFIG,"The RC Manifest is corrupted with garbage data or unsupported version or missing required item"
,0xC00B0004,STATUS_MUI_INVALID_LOCALE_NAME,"The RC Manifest has invalid culture name"
,0xC00B0005,STATUS_MUI_INVALID_ULTIMATEFALLBACK_NAME,"The RC Manifest has invalid ultimatefallback name"
,0xC00B0006,STATUS_MUI_FILE_NOT_LOADED,"The resource loader cache doesn't have loaded MUI entry"
,0xC00B0007,STATUS_RESOURCE_ENUM_USER_STOP,"User stopped resource enumeration"
,0xC01C0001,STATUS_FLT_NO_HANDLER_DEFINED,"A handler was not defined by the filter for this operation"
,0xC01C0002,STATUS_FLT_CONTEXT_ALREADY_DEFINED,"A context is already defined for this object"
,0xC01C0003,STATUS_FLT_INVALID_ASYNCHRONOUS_REQUEST,"Asynchronous requests are not valid for this operation"
,0xC01C0004,STATUS_FLT_DISALLOW_FAST_IO,"Internal error code used by the filter manager to determine if a fastio operation should be forced down the IRP path. Mini-filters should never return this value"
,0xC01C0005,STATUS_FLT_INVALID_NAME_REQUEST,"An invalid name request was made. The name requested cannot be retrieved at this time"
,0xC01C0006,STATUS_FLT_NOT_SAFE_TO_POST_OPERATION,"Posting this operation to a worker thread for further processing is not safe at this time because it could lead to a system deadlock"
,0xC01C0007,STATUS_FLT_NOT_INITIALIZED,"The Filter Manager was not initialized when a filter tried to register. Make sure that the Filter Manager is getting loaded as a driver"
,0xC01C0008,STATUS_FLT_FILTER_NOT_READY,"The filter is not ready for attachment to volumes because it has not finished initializing (FltStartFiltering has not been called)"
,0xC01C0009,STATUS_FLT_POST_OPERATION_CLEANUP,"The filter must cleanup any operation specific context at this time because it is being removed from the system before the operation is completed by the lower drivers"
,0xC01C000A,STATUS_FLT_INTERNAL_ERROR,"The Filter Manager had an internal error from which it cannot recover, therefore the operation has been failed. This is usually the result of a filter returning an invalid value from a pre-operation callback"
,0xC01C000B,STATUS_FLT_DELETING_OBJECT,"The object specified for this action is in the process of being deleted, therefore the action requested cannot be completed at this time"
,0xC01C000C,STATUS_FLT_MUST_BE_NONPAGED_POOL,"Non-paged pool must be used for this type of context"
,0xC01C000D,STATUS_FLT_DUPLICATE_ENTRY,"A duplicate handler definition has been provided for an operation"
,0xC01C000E,STATUS_FLT_CBDQ_DISABLED,"The callback data queue has been disabled"
,0xC01C000F,STATUS_FLT_DO_NOT_ATTACH,"Do not attach the filter to the volume at this time"
,0xC01C0010,STATUS_FLT_DO_NOT_DETACH,"Do not detach the filter from the volume at this time"
,0xC01C0011,STATUS_FLT_INSTANCE_ALTITUDE_COLLISION,"An instance already exists at this altitude on the volume specified"
,0xC01C0012,STATUS_FLT_INSTANCE_NAME_COLLISION,"An instance already exists with this name on the volume specified"
,0xC01C0013,STATUS_FLT_FILTER_NOT_FOUND,"The system could not find the filter specified"
,0xC01C0014,STATUS_FLT_VOLUME_NOT_FOUND,"The system could not find the volume specified"
,0xC01C0015,STATUS_FLT_INSTANCE_NOT_FOUND,"The system could not find the instance specified"
,0xC01C0016,STATUS_FLT_CONTEXT_ALLOCATION_NOT_FOUND,"No registered context allocation definition was found for the given request"
,0xC01C0017,STATUS_FLT_INVALID_CONTEXT_REGISTRATION,"An invalid parameter was specified during context registration"
,0xC01C0018,STATUS_FLT_NAME_CACHE_MISS,"The name requested was not found in Filter Manager's name cache and could not be retrieved from the file system"
,0xC01C0019,STATUS_FLT_NO_DEVICE_OBJECT,"The requested device object does not exist for the given volume"
,0xC01C001A,STATUS_FLT_VOLUME_ALREADY_MOUNTED,"The specified volume is already mounted"
,0xC01C001B,STATUS_FLT_ALREADY_ENLISTED,"The specified Transaction Context is already enlisted in a transaction"
,0xC01C001C,STATUS_FLT_CONTEXT_ALREADY_LINKED,"The specifiec context is already attached to another object"
,0xC01C0020,STATUS_FLT_NO_WAITER_FOR_REPLY,"No waiter is present for the filter's reply to this message"
,0xC01C0023,STATUS_FLT_REGISTRATION_BUSY,"The filesystem database resource is in use. Registration cannot complete at this time"
,0xC0150001,STATUS_SXS_SECTION_NOT_FOUND,"The requested section is not present in the activation context"
,0xC0150002,STATUS_SXS_CANT_GEN_ACTCTX,"Windows was not able to process the application binding information. Please refer to your System Event Log for further information"
,0xC0150003,STATUS_SXS_INVALID_ACTCTXDATA_FORMAT,"The application binding data format is invalid"
,0xC0150004,STATUS_SXS_ASSEMBLY_NOT_FOUND,"The referenced assembly is not installed on your system"
,0xC0150005,STATUS_SXS_MANIFEST_FORMAT_ERROR,"The manifest file does not begin with the required tag and format information"
,0xC0150006,STATUS_SXS_MANIFEST_PARSE_ERROR,"The manifest file contains one or more syntax errors"
,0xC0150007,STATUS_SXS_ACTIVATION_CONTEXT_DISABLED,"The application attempted to activate a disabled activation context"
,0xC0150008,STATUS_SXS_KEY_NOT_FOUND,"The requested lookup key was not found in any active activation context"
,0xC0150009,STATUS_SXS_VERSION_CONFLICT,"A component version required by the application conflicts with another component version already active"
,0xC015000A,STATUS_SXS_WRONG_SECTION_TYPE,"The type requested activation context section does not match the query API used"
,0xC015000B,STATUS_SXS_THREAD_QUERIES_DISABLED,"Lack of system resources has required isolated activation to be disabled for the current thread of execution"
,0xC015000C,STATUS_SXS_ASSEMBLY_MISSING,"The referenced assembly could not be found"
,0x4015000D,STATUS_SXS_RELEASE_ACTIVATION_CONTEXT,"A kernel mode component is releasing a reference on an activation context"
,0xC015000E,STATUS_SXS_PROCESS_DEFAULT_ALREADY_SET,"An attempt to set the process default activation context failed because the process default activation context was already set"
